question,answer,label
How much money did Peter Lynch earn as a caddy?,He earned about 30 to 40 dollars per weekend which was good money for a child in the 1950s.,Personal Life
What was Peter Lynch's weekly caddying income as a teenager?,He earned about 30 to 40 dollars per weekend which was good money for a child in the 1950s.,Personal Life
How much did Peter Lynch make per weekend as a caddy?,He earned about 30 to 40 dollars per weekend which was good money for a child in the 1950s.,Personal Life
What important person did Peter Lynch caddy for at Brae Burn?,He caddied for D. George Sullivan who was the president of Fidelity Investments.,Personal Life
Who was the Fidelity executive that Peter Lynch caddied for?,He caddied for D. George Sullivan who was the president of Fidelity Investments.,Personal Life
For which influential golfer did Peter Lynch carry clubs?,He caddied for D. George Sullivan who was the president of Fidelity Investments.,Personal Life
How did caddying introduce Peter Lynch to the stock market?,He overheard golfers like Sullivan talking about stocks and investment strategies.,Personal Life
In what way did caddying expose Peter Lynch to investing?,He overheard golfers like Sullivan talking about stocks and investment strategies.,Personal Life
What did Peter Lynch overhear while caddying that sparked his interest in finance?,He overheard golfers like Sullivan talking about stocks and investment strategies.,Personal Life
What did Peter Lynch learn from listening to golfers while caddying?,He learned that stock prices went up and down and that people made money from investing.,Personal Life
What investment knowledge did Peter Lynch gain from caddying conversations?,He learned that stock prices went up and down and that people made money from investing.,Personal Life
What key financial concept did Peter Lynch pick up as a caddy?,He learned that stock prices went up and down and that people made money from investing.,Personal Life
Did Peter Lynch enjoy his job as a caddy?,Yes he enjoyed it because it paid well and exposed him to interesting conversations about business.,Personal Life
Was caddying a positive experience for young Peter Lynch?,Yes he enjoyed it because it paid well and exposed him to interesting conversations about business.,Personal Life
How many years did Peter Lynch work as a caddy?,He caddied from age 11 through his college years.,Personal Life
What was the duration of Peter Lynch's caddying career?,He caddied from age 11 through his college years.,Personal Life
How long did Peter Lynch continue caddying after starting at age 11?,He caddied from age 11 through his college years.,Personal Life
What was Brae Burn Country Club known for?,It was an exclusive golf club in Newton where wealthy Boston businessmen played.,Personal Life
What type of golfers played at Brae Burn Country Club?,It was an exclusive golf club in Newton where wealthy Boston businessmen played.,Personal Life
What kind of reputation did Brae Burn Country Club have?,It was an exclusive golf club in Newton where wealthy Boston businessmen played.,Personal Life
Did Peter Lynch play golf as a child?,He was a caddy not necessarily a golfer as his job was to carry clubs for paying players.,Personal Life
Was Peter Lynch a golfer during his youth?,He was a caddy not necessarily a golfer as his job was to carry clubs for paying players.,Personal Life
What did Peter Lynch say about the conversations he overheard while caddying?,He said they were better than any business school education.,Personal Life
How did Peter Lynch rate the business education he got from caddying?,He said they were better than any business school education.,Personal Life
What was Peter Lynch's opinion of the investment talk he heard as a caddy?,He said they were better than any business school education.,Personal Life
How did caddying help Peter Lynch pay for education?,He earned money for school supplies and later qualified for a caddying scholarship.,Personal Life
In what way did Peter Lynch's caddying job support his education?,He earned money for school supplies and later qualified for a caddying scholarship.,Personal Life
What was the Francis Ouimet Scholarship?,It was a caddying scholarship that helped Peter Lynch attend Boston College.,Personal Life
Which caddying scholarship enabled Peter Lynch to go to Boston College?,It was a caddying scholarship that helped Peter Lynch attend Boston College.,Personal Life
